damagearea,endday,endmonth,endyear,firecause,locbunji,locdong,locgungu,locmenu,locsi,startday,startdayofweek,startmonth,starttime,startyear
0.5,12,03,2017,기타,산9,산음,안성,산척,경기,12,일요일,03,12:00:00,2017
0.01,12,03,2017,기타,산4 외 1필지,여천,고창,점곡,전북,12,일요일,03,11:26:00,2017
0.3,11,03,2017,쓰레기소각,428-10,태평,양평,팔탄,경기,11,토요일,03,18:00:00,2017
0.4,11,03,2017,입산자실화,산15-1,사산,남원,영동,전북,11,토요일,03,17:40:00,2017
0.05,11,03,2017,입산자실화,산225,하신,홍천,하동,강원,11,토요일,03,16:28:00,2017
0.04,11,03,2017,농산부산물소각,산59-2,금곡,청양,조종,충남,11,토요일,03,16:25:00,2017
0.03,11,03,2017,기타,산27,고성,화성,송악,경기,11,토요일,03,16:11:00,2017
0.23,11,03,2017,입산자실화,산66-2,존도,군포,심천,경기,11,토요일,03,15:35:00,2017
0.01,11,03,2017,기타,산91,망미,순창,생연,전북,11,토요일,03,15:30:00,2017
1.5,11,03,2017,농산부산물소각,산167,구왕,영천,이월,경북,11,토요일,03,15:13:00,2017
0.3,11,03,2017,기타,산1,이매,양구,홍천,강원,11,토요일,03,14:58:00,2017
0.09,11,03,2017,쓰레기소각,산12,관성,화성,운남,경기,11,토요일,03,14:52:00,2017
0.02,11,03,2017,농산부산물소각,"산10-8,7,2-1",노곡,남원,장곡,전북,11,토요일,03,14:30:00,2017
0.1,11,03,2017,쓰레기소각,산61,중눌,보은,농암,충북,11,토요일,03,14:23:00,2017
0.09,11,03,2017,기타,산57,홍계,문경,입암,경북,11,토요일,03,14:15:00,2017
0.01,11,03,2017,농산부산물소각,산206,삼성,충주,매전,충북,11,토요일,03,13:58:00,2017
0.2,11,03,2017,기타,산124-1,문호,의성,송산,경북,11,토요일,03,13:46:00,2017
0.5,11,03,2017,기타,산106,장죽,화성,도계,경기,11,토요일,03,12:50:00,2017
0.1,11,03,2017,쓰레기소각,산49,삼옥,영동,석문,충북,11,토요일,03,12:50:00,2017
0.01,11,03,2017,건축물화재비화,산21-1,백석,하동,양서,경남,11,토요일,03,12:40:00,2017
0.03,11,03,2017,쓰레기소각,산72-1,관하,가평,길상,경기,11,토요일,03,12:32:00,2017
0.03,11,03,2017,건축물화재비화,산68-12,신천,당진,동,충남,11,토요일,03,12:30:00,2017
0.2,11,03,2017,건축물화재비화,산8-6,삼전,영동,마전,충북,11,토요일,03,12:03:00,2017
0.72,11,03,2017,쓰레기소각,산85-1,초곡,동두천,청평,경기,11,토요일,03,10:30:00,2017
0.02,11,03,2017,건축물화재비화,산2-1,반곡,진천,인헌,충북,11,토요일,03,09:45:00,2017
0.2,10,03,2017,기타,산2,오,홍천,비봉,강원,10,금요일,03,21:30:00,2017
0.13,10,03,2017,농산부산물소각,산174-4,송현,중,이산,인천,10,금요일,03,16:00:00,2017
0.5,10,03,2017,입산자실화,산38-1,제내,홍성,옥계,충남,10,금요일,03,15:50:00,2017
0.03,10,03,2017,기타,산52,대자,문경,비봉,경북,10,금요일,03,14:20:00,2017
0.5,10,03,2017,기타,산6,위,영양,신,경북,10,금요일,03,13:55:00,2017
0.03,10,03,2017,쓰레기소각,산154-7,미원,청도,산척,경북,10,금요일,03,13:40:00,2017
0.3,10,03,2017,농산부산물소각,산59,소월,화성,장성,경기,10,금요일,03,13:00:00,2017
0.1,10,03,2017,건축물화재비화,산38,사기소,삼척,구지,강원,10,금요일,03,12:50:00,2017
0.01,10,03,2017,건축물화재비화,274.0,학현,당진,황전,충남,10,금요일,03,12:20:00,2017
0.1,10,03,2017,쓰레기소각,산11,송학,양평,구지,경기,10,금요일,03,12:20:00,2017
0.16,10,03,2017,농산부산물소각,산9-1,웅진,강화,주미,인천,10,금요일,03,11:56:00,2017
0.01,10,03,2017,입산자실화,산11-3,월오,춘천,삼죽,강원,10,금요일,03,11:35:00,2017
0.1,10,03,2017,입산자실화,산85-3,엄소,양주,부석,경기,10,금요일,03,11:30:00,2017
0.05,10,03,2017,기타,산126-1,고모,가평,남평,경기,10,금요일,03,10:01:00,2017
0.03,10,03,2017,입산자실화,산4-9,정곡,관악,구룡,서울,10,금요일,03,09:50:00,2017
0.01,09,03,2017,기타,산53,동천,화성,서,경기,09,목요일,03,12:40:00,2017
0.05,09,03,2017,기타,산41,문암,영주,설악,경북,09,목요일,03,12:14:00,2017
75,10,03,2017,입산자실화,산119외 80필,관대,강릉,장동,강원,09,목요일,03,10:28:00,2017
0.16,08,03,2017,건축물화재비화,산53,구수,화성,북이,경기,08,수요일,03,12:14:00,2017
0.03,07,03,2017,입산자실화,253-14,정자,제천,일직,충북,07,화요일,03,17:20:00,2017
0.02,07,03,2017,건축물화재비화,산3-1,장동,충주,호저,충북,07,화요일,03,15:40:00,2017
1,06,03,2017,기타,산165,창기,장성,내촌,전남,06,월요일,03,16:35:00,2017
0.05,06,03,2017,기타,산135,장속,달성,논현,대구,06,월요일,03,16:27:00,2017
0.2,06,03,2017,쓰레기소각,산159,광전,순천,청천,전남,06,월요일,03,15:50:00,2017
0.15,05,03,2017,입산자실화,산14,동천,달성,시흥5,대구,05,일요일,03,14:14:00,2017
0.03,04,03,2017,농산부산물소각,산4-1외1,태백,공주,하서,충남,04,토요일,03,17:00:00,2017
0.1,04,03,2017,농산부산물소각,산96-2,대자,안성,초읍,경기,04,토요일,03,16:05:00,2017
2,04,03,2017,농산부산물소각,산40,와석,영주,강동,경북,04,토요일,03,15:00:00,2017
0.01,04,03,2017,쓰레기소각,산70,녹동,나주,방어,전남,04,토요일,03,13:45:00,2017
0.12,04,03,2017,농산부산물소각,산62-9,상원,유성,양화,대전,04,토요일,03,12:57:00,2017
0.01,03,03,2017,기타,산20,정,홍천,강동,강원,03,금요일,03,21:20:00,2017
0.1,03,03,2017,기타,산70-1,삼덕,가평,하청,경기,03,금요일,03,15:28:00,2017
0.2,03,03,2017,기타,산130,치산,장흥,온양,전남,03,금요일,03,15:25:00,2017
0.01,01,03,2017,기타,산55-1,남송,청주 청원,고로,충북,01,수요일,03,14:15:00,2017
0.8,28,02,2017,쓰레기소각,산28-1,신방,안동,강진,경북,28,화요일,02,13:10:00,2017
0.1,28,02,2017,쓰레기소각,산16,자매,원주,재송,강원,28,화요일,02,13:00:00,2017
0.2,28,02,2017,쓰레기소각,산41,화산,홍천,양서,강원,28,화요일,02,10:53:00,2017
0.01,27,02,2017,기타,산19-2,명례,남동,어물,인천,27,월요일,02,22:13:00,2017
0.02,27,02,2017,쓰레기소각,산5-1,도산,부평,사벌,인천,27,월요일,02,13:45:00,2017
0.01,25,02,2017,기타,산112-13,옥적,금천,신니,서울,25,토요일,02,16:53:00,2017
0.1,25,02,2017,쓰레기소각,산176,중촌,부안,주산,전북,25,토요일,02,11:30:00,2017
0.01,24,02,2017,입산자실화,산128,용계,강릉,서생,부산,24,금요일,02,19:09:00,2017
0.01,22,02,2017,입산자실화,산39-1,관산,동,서신,강원,22,수요일,02,09:15:00,2017
0.1,21,02,2017,입산자실화,산418,창포,부여,곤지암,울산,21,화요일,02,14:53:00,2017
0.04,21,02,2017,기타,산101,대각,강릉,칠곡,충남,21,화요일,02,14:20:00,2017
0.03,21,02,2017,입산자실화,산39-1,장안,거제,남이,강원,21,화요일,02,11:56:00,2017
0.15,20,02,2017,기타,산6-4,남양,울주,용문,경남,19,일요일,02,23:24:00,2017
0.1,19,02,2017,기타,산7-1,성대,군위,칠곡,울산,19,일요일,02,16:15:00,2017
0.2,19,02,2017,쓰레기소각,산8-1,송전,강진,옥과,경북,19,일요일,02,15:10:00,2017
0.03,19,02,2017,농산부산물소각,산116-3,원암,해운대,상관,전남,19,일요일,02,11:30:00,2017
0.07,18,02,2017,입산자실화,산51,합수,양평,운주,부산,18,토요일,02,18:00:00,2017
0.06,18,02,2017,쓰레기소각,306-1,손곡,북,상북,경기,18,토요일,02,12:45:00,2017
0.5,18,02,2017,입산자실화,산33-4,장암,상주,진보,울산,18,토요일,02,12:12:00,2017
0.1,16,02,2017,농산부산물소각,532.0,덕곡,충주,매송,경북,16,목요일,02,16:35:00,2017
0.01,16,02,2017,기타,산15-1,남전,동,생초,충북,16,목요일,02,16:18:00,2017
0.3,16,02,2017,입산자실화,173-1,두호,울주,내가,대전,16,목요일,02,15:44:00,2017
0.1,16,02,2017,기타,산60-2,봉양,화성,상,울산,16,목요일,02,15:12:00,2017
0.2,16,02,2017,농산부산물소각,산119-2,외방,광주,내산,경기,16,목요일,02,14:35:00,2017
0.45,16,02,2017,쓰레기소각,산15-1,객현,의령,도산,경기,16,목요일,02,13:35:00,2017
0.01,16,02,2017,기타,산55-1,신정,청주 서원,토지,경남,16,목요일,02,11:05:00,2017
0.01,15,02,2017,농산부산물소각,산23-3,모평,양평,석대,충북,15,수요일,02,14:33:00,2017
0.01,15,02,2017,쓰레기소각,산151-23,도심,의령,노곡,경기,15,수요일,02,14:16:00,2017
0.01,15,02,2017,기타,산55-1,외암,곡성,수동,경남,15,수요일,02,14:15:00,2017
0.2,15,02,2017,쓰레기소각,산158,연,완주,마산,전남,15,수요일,02,14:00:00,2017
0.02,15,02,2017,입산자실화,산259,화현,완주,일운,전북,15,수요일,02,12:30:00,2017
0.01,14,02,2017,기타,산33-1(임),용계,양산,무안,전북,14,화요일,02,15:30:00,2017
0.01,14,02,2017,기타,181.0,장전,청송,해평,경남,14,화요일,02,15:24:00,2017
0.1,12,02,2017,입산자실화,산1-3,장동,화성,지품,경북,12,일요일,02,14:56:00,2017
0.3,12,02,2017,쓰레기소각,421-5,국수,산청,두구,경기,12,일요일,02,13:30:00,2017
0.2,12,02,2017,입산자실화,산81(정상부),인덕,강화,병곡,경남,12,일요일,02,13:23:00,2017
0.03,12,02,2017,기타,산446-2,송정,가평,강동,인천,12,일요일,02,12:40:00,2017
0.3,12,02,2017,쓰레기소각,산186-3(임),포동,부여,만촌,경기,12,일요일,02,12:10:00,2017
0.08,11,02,2017,건축물화재비화,산8,설곡,안동,지천,충남,11,토요일,02,18:57:00,2017
0.01,10,02,2017,입산자실화,산133-2,월향,구례,대덕,경북,10,금요일,02,12:50:00,2017
0.3,10,02,2017,건축물화재비화,산238,사석,해운대,도암,전남,10,금요일,02,12:17:00,2017
0.04,10,02,2017,기타,산71,교천,북,부림,부산,10,금요일,02,11:19:00,2017
0.1,09,02,2017,입산자실화,산38-2,연구,함양,대평,대구,09,목요일,02,15:16:00,2017
0.01,07,02,2017,농산부산물소각,산4-2,법곡,동,도산,경남,07,화요일,02,13:45:00,2017
0.15,06,02,2017,기타,산2-1,대,거제,백전,대전,06,월요일,02,14:40:00,2017
0.01,04,02,2017,기타,산52-3,성,밀양,청도,경남,04,토요일,02,19:50:00,2017
0.01,04,02,2017,입산자실화,산196,양화,구미,금산,경남,04,토요일,02,15:45:00,2017
0.3,04,02,2017,기타,산55,내고,영덕,선암,경북,04,토요일,02,13:10:00,2017
0.03,04,02,2017,담뱃불실화,산139,왕피,금정,마리,경북,04,토요일,02,13:09:00,2017
0.01,03,02,2017,입산자실화,산83-3,소토,함양,수월,부산,03,금요일,02,11:08:00,2017
0.01,03,02,2017,농산부산물소각,산216,성동,경주,구정,경남,03,금요일,02,10:50:00,2017
0.1,03,02,2017,입산자실화,산88-8,삼감,수성,청운,경북,03,금요일,02,10:25:00,2017
0.01,02,02,2017,입산자실화,407-10,오상,칠곡,신북,대구,02,목요일,02,15:50:00,2017
0.05,02,02,2017,입산자실화,산2임,임초,장흥,서,경북,02,목요일,02,11:43:00,2017
0.8,01,02,2017,기타,산16,장현,화순,신서,전남,01,수요일,02,15:40:00,2017
0.2,01,02,2017,농산부산물소각,산32,지곡,의령,속달,전남,01,수요일,02,11:20:00,2017
0.01,27,01,2017,쓰레기소각,산97,금매,진주,현북,경남,27,금요일,01,14:23:00,2017
0.01,27,01,2017,쓰레기소각,산113,황지,안동,사천,경남,27,금요일,01,11:05:00,2017
0.1,26,01,2017,기타,산15,길곡,함양,청기,경북,26,목요일,01,15:30:00,2017
0.01,26,01,2017,기타,산55(벌채지),유평,밀양,서,경남,26,목요일,01,15:00:00,2017
0.3,27,01,2017,쓰레기소각,산16,용곡,고흥,이동,경남,26,목요일,01,14:00:00,2017
0.08,26,01,2017,농산부산물소각,산49-1,위양,남,화명,전남,26,목요일,01,11:30:00,2017
0.04,25,01,2017,입산자실화,산181,문산,거창,영덕,울산,25,수요일,01,15:10:00,2017
0.1,25,01,2017,농산부산물소각,산65,도촌,거제,송산,경남,25,수요일,01,12:35:00,2017
0.05,20,01,2017,입산자실화,산112,서곡,강릉,보개,경남,20,금요일,01,10:10:00,2017
0.05,19,01,2017,건축물화재비화,산315,남성,양평,북도,강원,19,목요일,01,18:55:00,2017
0.08,19,01,2017,쓰레기소각,산50,함강,포천,나산,경기,19,목요일,01,15:00:00,2017
0.05,19,01,2017,기타,산100,하촌,양양,대가야,경기,19,목요일,01,12:20:00,2017
0.02,16,01,2017,쓰레기소각,산83,작곡,연천,원남,강원,16,월요일,01,13:39:00,2017
0.2,15,01,2017,입산자실화,산127-1,현리,군포,내촌,경기,15,일요일,01,16:45:00,2017
0.06,15,01,2017,입산자실화,산1-1,봉현,양양,오송,경기,15,일요일,01,11:55:00,2017
0.04,14,01,2017,기타,산14,청계,강릉,서,강원,14,토요일,01,21:44:00,2017
0.03,12,01,2017,입산자실화,산30,지죽,영양,과천,강원,12,목요일,01,16:19:00,2017
0.5,11,01,2017,쓰레기소각,산103,대망,춘천,과천,경북,11,수요일,01,20:25:00,2017
0.05,11,01,2017,기타,산8,남곡,용인 처인,주문진,강원,11,수요일,01,14:22:00,2017
0.2,10,01,2017,기타,산65,초방,북,횡성,경기,10,화요일,01,15:40:00,2017
0.01,01,01,2017,입산자실화,산87,운시,고양 덕양,덕적,부산,01,일요일,01,16:34:00,2017
0.06,21,12,2016,입산자실화,산72-1,수만,영덕,철마,경기,21,수요일,12,12:30:00,2016
0.5,17,12,2016,입산자실화,산6,팔산,화성,조안,경북,17,토요일,12,12:55:00,2016
0.04,16,12,2016,기타,산13-3,고항,안성,구정,경기,16,금요일,12,11:50:00,2016
0.05,15,12,2016,농산부산물소각,산60,천전,옹진,소천,경기,15,목요일,12,16:00:00,2016
0.1,15,12,2016,기타,산130 외 2,평복,함평,하장,인천,15,목요일,12,04:50:00,2016
0.05,11,12,2016,건축물화재비화,산19-14,지축,고령,사북,전남,11,일요일,12,14:00:00,2016
0.01,09,12,2016,입산자실화,산1-3,삼감,음성,덕적,경북,09,금요일,12,17:50:00,2016
0.01,08,12,2016,입산자실화,산17,당본,포천,고군,충북,08,목요일,12,16:15:00,2016
0.05,06,12,2016,입산자실화,산85,중인,청주 흥덕,금산,경기,06,화요일,12,19:00:00,2016
0.01,05,12,2016,기타,산28,매촌,철원,화산,충북,05,월요일,12,13:00:00,2016
0.02,02,12,2016,입산자실화,산209,매곡,과천,원북,강원,02,금요일,12,12:37:00,2016
0.03,01,12,2016,입산자실화,산25-1,부곡,과천,웅천,경기,01,목요일,12,18:52:00,2016
0.06,29,11,2016,기타,산25-4,봉정,강릉,주암,경기,29,화요일,11,14:09:00,2016
0.01,29,11,2016,기타,산63,중장,횡성,구지,강원,29,화요일,11,04:35:00,2016
0.03,25,11,2016,기타,산28,석탑,옹진,팔달,강원,25,금요일,11,17:45:00,2016
4.5,24,11,2016,입산자실화,산2,쌍전,기장,단성,인천,24,목요일,11,17:32:00,2016
0.08,24,11,2016,농산부산물소각,산45-1외 2,백도,남양주,귀래,부산,24,목요일,11,14:45:00,2016
0.03,24,11,2016,기타,산72-20,대성,강릉,가산,경기,24,목요일,11,13:00:00,2016
0.01,21,11,2016,기타,산96-1,황지,봉화,서원,강원,21,월요일,11,04:29:00,2016
0.01,16,11,2016,입산자실화,산155,원북,삼척,한천,경북,16,수요일,11,09:41:00,2016
0.01,14,11,2016,기타,175(임)외 1필지,소동,안양 만안,풍산,강원,14,월요일,11,12:33:00,2016
0.03,23,10,2016,기타,산79-5,현곡,고양 덕양,신광,경기,22,토요일,10,22:52:00,2016
0.01,26,09,2016,입산자실화,산1-1,화제,춘천,안강,경기,26,월요일,09,10:40:00,2016
0.01,20,09,2016,입산자실화,산102,선부,옹진,가평,강원,20,화요일,09,14:10:00,2016
2.15,16,09,2016,입산자실화,산381 외 3,다산,진도,소천,인천,15,목요일,09,16:45:00,2016
0.05,09,09,2016,기타,산89 외,소동,김제,서원,전남,09,금요일,09,12:40:00,2016
0.01,03,09,2016,기타,산3-1,천덕,영천,석보,전북,03,토요일,09,15:40:00,2016
0.1,27,08,2016,기타,산55,신덕,태안,온정,경북,27,토요일,08,15:50:00,2016
0.2,27,08,2016,입산자실화,산238,외암,보령,흥업,충남,27,토요일,08,13:12:00,2016
0.05,27,08,2016,기타,산183,양지,순천,조양,충남,27,토요일,08,10:50:00,2016
0.1,25,08,2016,기타,산163,도선,달성,서,전남,25,목요일,08,13:25:00,2016
0.03,25,08,2016,기타,산12,관정,북,내촌,대구,25,목요일,08,12:40:00,2016
0.05,24,08,2016,입산자실화,산67,득명,산청,대소원,대구,24,수요일,08,16:54:00,2016
0.05,24,08,2016,입산자실화,산162-2,소동,원주,계산,경남,24,수요일,08,15:05:00,2016
0.03,23,08,2016,기타,산325,삼달,칠곡,신동,강원,23,화요일,08,16:28:00,2016
0.4,22,08,2016,기타,산13,지동,횡성,내촌,경북,21,일요일,08,18:40:00,2016
0.04,18,08,2016,입산자실화,산100,팔현,화순,남,강원,18,목요일,08,15:55:00,2016
0.1,14,08,2016,기타,산4-7,수평,안동,연곡,전남,14,일요일,08,11:25:00,2016
0.02,14,08,2016,쓰레기소각,산56,완암,함평,가야곡,경북,14,일요일,08,08:59:00,2016
0.1,13,08,2016,기타,산36-1,용산,경주,중앙,전남,13,토요일,08,11:37:00,2016
0.6,11,08,2016,기타,산163,용잠,가평,학암,경북,11,목요일,08,10:42:00,2016
0.01,11,07,2016,입산자실화,산266,객현,봉화,오포,경기,11,월요일,07,13:56:00,2016
0.2,30,06,2016,입산자실화,산51-1,수능,횡성,이월,경북,30,목요일,06,16:37:00,2016
0.3,29,06,2016,기타,산41-1임,덕은,영양,남,강원,29,수요일,06,14:30:00,2016
0.05,28,06,2016,농산부산물소각,산74,명산,울진,파천,경북,28,화요일,06,17:50:00,2016
0.01,28,06,2016,기타,산98-1임,청라,원주,하남,경북,28,화요일,06,13:22:00,2016
0.05,20,06,2016,입산자실화,1256-9,삼산,경주,토성,강원,20,월요일,06,15:45:00,2016
0.03,18,06,2016,쓰레기소각,산26,지내,춘천,남,경북,18,토요일,06,15:30:00,2016
0.01,17,06,2016,입산자실화,산164-3임,성대,포천,가곡,강원,17,금요일,06,13:10:00,2016
0.1,10,06,2016,입산자실화,산18-2,수광,충주,소태,경기,10,금요일,06,17:50:00,2016
0.02,10,06,2016,쓰레기소각,산43,신팔,계양,춘양,충북,10,금요일,06,15:54:00,2016
0.1,10,06,2016,입산자실화,산52-2,당곡,정선,진부,인천,10,금요일,06,15:52:00,2016
0.2,10,06,2016,농산부산물소각,산13,삼정,홍천,상인,강원,10,금요일,06,13:07:00,2016
0.1,10,06,2016,쓰레기소각,산277-1,장문,인제,불광,강원,10,금요일,06,12:55:00,2016
0.01,06,06,2016,입산자실화,산40-1,내곡,강릉,동이,강원,06,월요일,06,14:50:00,2016
0.1,06,06,2016,농산부산물소각,산123,환서,논산,기성,강원,06,월요일,06,12:48:00,2016
0.05,06,06,2016,입산자실화,산148,관음,과천,영춘,충남,06,월요일,06,02:00:00,2016
0.6,06,06,2016,입산자실화,산11,산성,하남,양구,경기,06,월요일,06,00:48:00,2016
0.49,06,06,2016,입산자실화,산20,가율,광주,신동,경기,05,일요일,06,19:50:00,2016
0.06,05,06,2016,입산자실화,산24-3,검산,진천,봉담,경기,05,일요일,06,13:50:00,2016
0.02,05,06,2016,입산자실화,산9-3,용흥,인제,소초,충북,05,일요일,06,13:20:00,2016
